,0
0,0.05237699008710173
1,0.03952805444094067
2,0.03464852214404723
3,0.03299983533393858
4,0.03187702195374493
5,0.03091346623154722
6,0.029969029579924186
7,0.029005120693758
8,0.028020568836823304
9,0.027040888454961456
10,0.02619725182201101
11,0.025443602429540208
12,0.024823465259243054
13,0.024333575741922076
14,0.023953147170981678
15,0.02358565501059771
16,0.023340549531013922
17,0.023100455639624484
18,0.022866998256179032
19,0.022670116156843775
20,0.02248537916335461
21,0.02232749510283877
22,0.02216588308335664
23,0.022004976088985696
24,0.02186811904120314
25,0.02172501836584648
26,0.02160579120017805
27,0.021450541758166814
28,0.021325427729615914
29,0.021183399212444793
30,0.021053534244384286
31,0.020922694805156614
32,0.020792288595794413
33,0.020682797879332356
34,0.020555294072658502
35,0.020433055066938103
36,0.020300201442969023
37,0.020180354847402014
38,0.020041908227628278
39,0.01993535293147472
40,0.019790457101446453
41,0.019665104081307595
42,0.01954180298242674
43,0.01939319343658576
44,0.019248367456483336
45,0.019103132649951334
46,0.0189560675725376
47,0.018804090576763702
48,0.018663868164448736
49,0.01852806557312807
